yiillgi-	verb root	to gossip; to talk about behind one’s back (or in a way that the target is expected not to understand)	"yiillgiiq ‘he's gossiping’; yiillgii ‘he's gossiping about her’ / Entaqun whaten piiqii, ""Taana yuuk yiillgiyaqunaan, tusaqegkayuguftuq whaa.” ‘Maybe he told them, “Be sure not to talk about him behind his back as he might be able to understand.”’"
yiista	noun root	yeast; loaf of bread	No information given.
yilghaaghtaq	noun root	walrus sleeping while swimming	Chukotkan (R)
yimi-	emotional root	shy; intimidated; cowering	yimiyugtuq ‘he feels shy, intimidated’; yiminaghtuq ‘he is intimidating’; yimikaa or yimiyukaa ‘he feels intimidated by him’; yimitaghtuq ‘he is shy by nature’; = yumi-"
yite-	verb root	to advise against doing something; to warn	"Iitek yitaghyaghaqa umiilgataghaaghtekaalghiinga tamaani. … Seghleghhalek tugunaqiinkut taawa, yitaataghyaghaqa. ‘In as much as I had been promoted to mate (assistant to the captain), I tried to talk him out of it. … Once again I tried to discourage him because I thought they might seize us.’ (SIVUQ. NANGAGH. 3:146)"
yu(u)k	noun root	person; man (male person); mankind; crewman	"base is yug- (however yuuk one person or one man, or all mankind); yuget ‘people’; yugllak ‘big person’; cf. sullevneq; the dual and plural are used in forming the Yupik numerals from forty on: yugek maalghuk ‘forty’ (literally, ‘two twenties’); yugek ataasiq ‘forty one’ (literally, ‘two twenties (plus) one’), yuget pingayut ‘sixty’ (literally, ‘three twenties’)"
yugaaq1	noun root	powerful person; important person	No information given.
yugaaq2	noun root	tall upright rock	Chukotkan (R)
yugayu	noun root	common loon (Gavia immer)	"more generally, any loon; = yuwayu"
yughagh-	verb root	to pray; to worship	yughaghtuq ‘he is praying’ / yughaatkaa ‘he is praying on account of it’; Yughaneghpesini piniiyugneghestun pigpenasi. ‘When you pray do not be like the hypocrites.’ (MATT. 6:5)
yughaghta	noun root	minister; preacher; clergyman	No information given.
yughaghvik	noun root	church	No information given.
yughqutaq	noun root	blade of grass	No information given.
yugilgaghllak	noun root	old barren female bearded seal (Erignathus barbatus)	Chukotkan
yuginaq	noun root	twenty	"though the Yupik numerical system is base 20, the numerals from 40 are expressed with yu(u)k (q.v.)"
yugniite-	verb root	to be homely	No information given.
yugpagaghaq*	noun root	dwarf (legendary)	No information given.
yugpak	noun root	elderly man; big person; important person	No information given.
yugpallaghte-	verb root	to get old	No information given.
yugrukutaaq	noun root	giant; huge man	No information given.
yugsange-1	verb root	to become aware of someone's presence	yugsanguq ‘he became aware that someone was present’ /
yugsange-2	verb root	to lift up the head	Chukotkan (R)
yugsughagh-	verb root	to look around	"Chukotkan (R, V&E)"
yugsugnite-	verb root	to resemble a man or a person	No information given.
yugtaaneq	noun root	"male bird, fish, or seal; state of being male"	Yugtaanghunghata qaanghitgun kuyngelighaqiit. ‘If they [the caught polar bears] were males they [the hunters] put smoking pipes in their [the bears’] mouths.’ (AKIINGQWAGH. 88)
yugtaasiq	noun root	lesbian	No information given.
yugtagh-	verb root	to murder	yugtaghtuq ‘he committed murder’; yugtaghaa ‘he murdered him’ /
yugtu-	verb root	to be populous	No information given.
yugtuqayuk	noun root	man-eating animal; cannibal	No information given.
yugtuumalghii	noun root	cannibal; foreigner; alien	Chukotkan (V&E)
yugughte-	verb root	to become a man or a person	No information given.
yugughtekaq	noun root	middle-aged man	No information given.
yuguligh-	verb root	to save	used in the translation of the Bible and other religious work; yugulilleq ‘salvation’
Yugulighista	proper noun	the Saviour	in Bible translation
yugulluk	noun root	sickly person	No information given.
yuguma-	verb root	to be or stay alive	No information given.
yugunqegtaq	noun root	healthy person	No information given.
"yugunqegte-, yugunqegsi-"	verb root	to be healthy	No information given.
"yugunqgusiq, yuguntqgusiq"	noun root	something that insures or contributes to health	"this word has a three- or even four-consonant cluster, which is very uncommon in the language"
yugusiq	noun root	corpse; cadaver; dead body (of person or animal); body of parka minus hood and sleeves	No information given.
yuguyugneq	noun root	arrogant person	No information given.
yuguyugniqe-	verb root	to be arrogant	No information given.
yugyag-	verb root	for population to increase; for new players to join a game	No information given.
yukaghtaq	noun root	ready-made or store-bought item	No information given.
yukegtaq	noun root	good crewman	No information given.
yuknagh-	verb root	to be desirable as a crewman	No information given.
yuksagute-	verb root	to take (him) as a crewman	No information given.
yukumighte-	verb root	to sit cross-legged	yukumightuq ‘he is sitting cross-legged’ /
yukuta	noun root	dampness; moisture; fog; mist	No information given.
yukutate-	verb root	to be damp	No information given.
yulaaq	noun root	insignificant person; lowly man	No information given.
yulluggaq	noun root	dear little meek man	No information given.
yulluk	noun root	bad man	No information given.
yumi-	emotional root	shy; intimidated; cowering	yumiyugtuq ‘he feels shy, intimidated’; yuminaghtuq ‘he is intimidating’; yumikaa or yumiyukaa ‘he feels intimidated by him’; yumitaghtuq ‘he is shy by nature’; = yimi-"
yumranalu	noun root	tinder; quick-igniting powder	Chukotkan (R)
"yungeltaghhaq*, yungestaq*"	noun root	dwarf (legendary)	No information given.
yungllagh-	verb root	to make (create) a man; to carve a figure of a man; to get a crewman	"yungllaghtuq ‘he produced a man, got a crewman’; yungllaghaa ‘he got him as a crewman’ /"
yupallagh-	verb root	to be aging	Chukotkan (R)
yupallagte-	verb root	to become a middle-aged person	Chukotkan (R)
yupallatangite-	verb root	to be empty of people; to be uninhabited	No information given.
yupenaaq	noun root	lowly man	No information given.
Yupigestun	particle	in the Yupik language	
Yupigti-	verb root	to speak Yupik	yupigtiiq ‘he is speaking Yupik’; Yupigtitaa ‘he is speaking Yupik to her’; many speakers prefer akuzipig- instead for this meaning
Yupik	proper noun	St. Lawrence Island / Siberian Eskimo; honest upright person	No information given.
yuqaq	noun root	adult	No information given.
yuqeghte-	verb root	to go outside briefly to check weather etc.; to step out for a minute	"yuqeghtuq ‘he stepped out’ / Qenwatlu alla yuqeghsalghiimi, kii, kavighhalaak keneghllak uka unegken. ‘The next time he ventured out and looked toward the sea, he saw a ball of red fire coming  in over the water.’ (SIVUQ. NANGAGH. 3:170)"
yuslighaq	noun root	grey whale calf	No information given.
yusqughhaq*	noun root	dwarf (legendary)	No information given.
yusqungiighhaq	noun root	dwarf (legendary)	No information given.
yusquuvgaghhaq	noun root	very small man	No information given.
Yuughapaatat	proper noun	Youghapotit Rocks off the southern coast of St. Lawrence Is.	see Map 5 in Appendices
Yuughapak	proper noun	Sekinak Lagoon (or the spit between it and the ocean) on St. Lawrence Is.	see Map 5 in Appendices
Yuuk Savilek	proper noun	the constellation of Orion	literally: ‘man with a knife’
yuuke-	verb root	to be embarrassed by praise	No information given.
yuukegtaq	noun root	handsome man	No information given.
yuukegte-	verb root	to be handsome	No information given.
yuungaaghaq*	noun root	jaeger (Stercorarius spp.)	meghem yuungaaghaa ‘pomarine jaeger (Stercorarius pomarinus)’; qutem yuungaaghaa ‘long-tailed jaeger (Stercorarius longicaudus)’
yuungigh-	verb root	"to reduce in size by folding, rolling and/or tying; to lose weight"	yuungightuq ‘he lost weight’; yuungighaa ‘he reduced its size’ / yuungighiiq ‘he reduced the size of something’; cf. yu(u)k
yuutu-	verb root	to be big around the waist; be stout (of a person)	No information given.
yuvghiigh-	verb root	to examine; to inspect; to give a medical examination	yuvghiightuq ‘he examinied something’; yuvghiighaa ‘he examined it’ / yuvghiighsightuq ‘he's getting a medical exam’
yuvghiighyaghqaq	noun root	magazine (reading material)	"also plural, yuvghiighyaghqat, for one magazine"
yuwayu	noun root	common loon (Gavia immer)	"more generally, any loon; = yugayu"
ziruliin	noun root	lube oil	No information given.
~+aatagh-	verb-elaborating postbase	to V finally or repeatedly and persistently, several times	apparently not used with bases that end in a full vowel; iitghaataghtuq ‘it penetrated, went on into something’ (from itegh- ‘to enter’); kaataaghaghtuq ‘it got through (of sound, smell, news)’ (from kaate- ‘to arrive’); Taakut ilagaatet atughaataghaqiit, … ‘They’d sing these songs over and over again, …’ (from atugh- ‘to sing’) (SIVUQ. NANGAGH. 1:236)
+aate-	verb-elaborating postbase	to V together, as a group, in one movement	probably non-productive; ateghaatut ‘they went down together’; (from ategh- ‘to go down’); iighaatut ‘they are playing hide and seek’ (lexicalized from iigh- ‘to hide’); mayughaatut ‘they climbed together’ (from mayugh- ‘to go up, climb’); qateghaatut ‘they jumped as a group’ (from qategh- ‘to jump’)
+e	Yupikalizer allows English words to be used in Yupik	frog-a ‘frog’, frog-et ‘frogs’; frog-nguuq ‘it is a frog’; computer-a or computer-ek ‘computer’ (note conventional dual for one thing); John-em aatkii camel-em melqwaneng ulimaaghet. ‘John’s garments were made of camel fur.’ (Mark 1.6)
+agh-	verbalizing postbase	to catch N (game)	used with game animal nouns; non-productive (?); ayveghaghtuq ‘he caught a walrus’ (from ayveq ‘walrus’); nanughaghtuq ‘he caught a polar bear’ (from nanuq ‘polar bear’)
-aghagh-	verb-elaborating postbase	to be V-er; to V more; to be more V	see ~+(at)aghagh-
+aghaghte-	verb-elaborating postbase	to immediately V; to briefly V; to quickly V; to suddenly V	evidently used only with vowel-ending bases (?); esleqaghaghtuq ‘it filled immediately’ (from esleqe- ‘to be full’); estaaghaghtuq ‘it slid for a short time’ (from estu- ‘to slide’); maniighaghtuq ‘he suddenly ran for protection’ (from mani- ‘to move closer’); piighaghtuq ‘he did or said something quickly, or went quickly’ (from pi- ‘to do, say, go’); tagiighaghtuq ‘he came right back’ (from tagi- ‘to come’)
:aghaq*	noun-elaborating postbase	young N; small N	non-productive (?); used mainly with animate nouns; naghuyaaghaq ‘baby gull’ (from naghuyaq ‘gull’); kayngaaghaq ‘brown bear cub’ (from kaynga ‘brown bear’); nanaaghaq ‘polar bear cub’ (from nanuq ‘polar bear’); yugpagaghaq ‘dwarf’ (from yugpak ‘big person’ (!)); tapghaaghaq ‘razor clam; long thin rope’ (from tapghaq ‘rope’); kukupagaghaq ‘young ribbon seal’ (from kukupak ‘ribbon seal’); ulghaaghaghaq ‘young sea lion’ (from ulghaaq ‘sea lion’); also possibly in the following (from unidentified bases); panaaghaq ‘toy spear, peg’ (from pana ‘spear’): mesaqaaghaq ‘baby snow bunting’; nguuyngaaghaq ‘housefly’; sipelaaghaq ‘guillemot’; yuungaaghaq ‘jaeger’
-aghesnagh-	verb-elaborating postbase	to just V; to V just now; to only V (and perhaps in vain)	see ~f+(a)ghesnagh-
~+aghtagh-	verb-elaborating postbase	to V repeatedly with back and forth movement	pangalgaghtaghtuq ‘it ran back and forth’ (from pangaleg- ‘to run on four legs’); mamlegaghtaghtuq ‘it cast shadows’ (from mamleg- ‘to be dark’); qepghaghaghtaghtuq ‘he worked very busily’ (from qepghagh- ‘to work’); talughaghtaghtuq ‘it moved in and out of sight’ (from talugh- ‘to move out of sight’)
~+aghte-	verb-elaborating postbase	to suddenly V	aavgaghtuq ‘it suddenly split’ (from aveg- ‘to split’); neghyugaghtuq ‘he suddenly wanted to eat’ (from neghyug- ‘to want to eat’); allngughaghtuq ‘it suddenly dove’ (from allngugh- ‘to dive’); mayughaghtuq ‘it suddenly rose’ (from mayugh- ‘to go up’); cf. -qaghte-
~+aghtugh-	verb-elaborating postbase	to V repeatedly	marginally productive or non-productive; iighaghtughtuq ‘he hid from his enemies’ (from iigh- ‘to hide’); iniightughtuq ‘he is hanging things’ (from ini- ‘to hang to dry’); payangitaghtughtuq ‘the Chukotkans are repeatedly visiting’ (from payangite- ‘for Chukotkans to visit’); peggaghtughtuq ‘he stayed up late’ (from pegge- ‘to stay awake all night’)
?aq	nominalizing postbase	one that has been V-ed	marginally productive if not non-productive; tuqutaq ‘a killed thing’ (from tuqute- ‘to kill’); ulimaaq ‘made thing, ivory carving, product’ (from ulima- ‘to make’); aantat ‘dump, midden’ (from aante- ‘to put out(side))’; qiipaq ‘sewing thread’ (from qiipe- ‘to twist’); uumgaq ‘small box’ (from umeg- ‘to close’); cf. -kaq1
-aqe-	verb-elaborating postbase	to be currently V-ing; to V now and then (with the subordinative); to always V (with particle quunpeng)	see ~+(g)aqe-
~+(at)aghagh-	verb-elaborating postbase	to be V-er; to V more; to be more V	the at used with all bases except those that end in te; umaataghaghtuq ‘it is thicker’ (from umu- ‘to be thick’); taakataghaghtuq ‘it is longer’ (from taake- ‘to be long’); aangataghaghtuq ‘it is bigger’ (from aange- ‘to be big’); pinighataghaghtuq ‘it is better’ (from pinigh- ‘to be good’); uglaghataghaghtut ‘they are more numerous’ (from uglagh- ‘to be many’); sukataghaghtuq ‘it is faster’ (from sukate- ‘to go or be fast’); nighughaghaghtuq ‘it got brighter’ (from nighughte- ‘to get bright’); akingitaghaghtuq ‘it is cheaper’ (from akingite- ‘to be cheap’; used with a noun in the ablative-modalis case to make comparisons: mangteghaqa aangataghaghtuq manghteghaghpeneng ‘my house is bigger than your house’; una pinighataghaghtuq taameng ‘this is better than that’
